Gene	LOG_fc
RRAGC	-0.185802719799403
RRAGD	-0.222550314079767
RRAS	-1.03652297972197
RRAS2	0.024479825669026
RRBP1	0.328366850994481
RRH	-0.058209345364026
RRM1	0.476628590594968
RRM2	1.56322676784051
RRN3	0.275212546416698
RRN3 /// RRN3P1 /// RRN3P2	-0.00540811228971716
RRNAD1	0.170672086524465
RRP1	0.300951489153851
RRP15	0.38966561449549
RRP1B	0.281116385227417
RRP7A	0.201066090652645
RRP9	0.108181113641999
RRS1	0.468583580299834
RSAD1	-0.0803144609140212
RSAD2	-0.219668578484409
RSBN1	-0.327789068562527
RSF1	0.115230453313738
RSG1	0.0920493971046756
RSL1D1	0.0788818892281942
RSL24D1	0.101041483006091
RSPH6A	0.0709969465684273
RSRC1	0.247290703182837
RSRC2	-0.088043368443298
RSU1	-0.084771740328871
RTCA	0.64207273541744
RTCB	0.163827868167873
RTDR1	-0.0885906537531849
RTEL1	0.128762513845609
RTEL1 /// RTEL1-TNFRSF6B	0.103607637758925
RTEL1-TNFRSF6B /// TNFRSF6B	0.275668231017189
RTF1	-0.00262384565015683
RTFDC1	-0.00428007571088429
RTN1	-0.836902240759353
RTN2	0.0369622149860307
RTN3	-0.109368207545449
RTN4	-0.28194226709547
RTP4	-0.0745367685371034
RUFY1	-0.0148966234295163
RUFY2	-1.01706183502561
RUFY3	-0.347546503167092
RUNDC3B	-0.256497670068412
RUNX1-IT1	0.347186610298105
RUNX1T1	-0.461885267796172
RUNX2	0.0460887607481961
RUNX3	-0.384113080195228
RUSC1	0.323885394214557
RUSC2	-0.0893018260811651
RUVBL1	0.546459318407448
RUVBL2	0.347601291252669
RWDD1	-0.142588916428444
RWDD2A	-0.0221864566728485
RWDD2B	-0.0208868545683654
RWDD3	0.0686832498443337
RXRA	-0.468207841419147
RXRB	-0.0552754635267361
RXRG	-0.311901129599877
RYBP	-0.37047866097466
RYK	0.0513101750729819
RYR1	0.204238635811783
RYR2	-0.318150398718509
S100A1	0.0324259551935855
S100A10	-0.231455218543591
S100A11	0.432996514889007
S100A11P1 /// S100A11P1	0.323408485222947
S100A12	-0.296916260090078
S100A13	0.192857736109861
S100A14	0.374669381515854
S100A2	1.867720053859
S100A3	-0.688277194461064
S100A4	-1.16747423023164
S100A5	-0.0204094808529893
S100A6	0.0325061264945177
S100A8	-0.828827791171317
S100A9	0.251147176411532
S100B	0.120214984558309
S100G	0.0145408457920606
S100P	2.1619382469878
S100PBP	-0.0184367446596294
S1PR1	-1.27315140827337
S1PR2	0.0913924970267308
S1PR4	-0.378780859425673
S1PR5	0.0314400965015018
SAA1 /// SAA2	0.179921357592358
SAA1 /// SAA2 /// SAA2-SAA4	0.203694987772595
SAA2-SAA4 /// SAA4	0.104446633452365
SAC3D1	0.546745202717283
SACM1L	-0.744851656073809
SACS	-0.0666180778194425
SAE1	0.145519315461364
SAFB	-0.0441507347056946
SAFB2	-0.173540836243624
SAG	-0.0602699084644556
SAGE1	0.00793625886270366
SALL2	-0.0292295888143581
SAMD14	-0.126950092419114
SAMD4A	-0.251274965158053
SAMD4B	-0.0352684623057415
SAMD9	0.0396647780471673
SAMHD1	-0.355201846158856
SAMM50	0.0859964587831481
SAMSN1	-0.241734114003934
SAP18	-0.1893547433086
SAP30	0.209230807229311
SAP30BP	0.086169663247655
SAP30L	0.132537470644282
SAR1A	0.0289042107535948
SAR1B	0.815546492109418
SARAF	-0.442225074180939
SARM1	0.00845565677234728
SARS	-0.0794702617300818
SARS2	0.0404670568195673
SART1	0.0949078726877657
SART3	-0.00698878946852588
SASH1	-1.26184894335077
SASH3	-0.327130788448745
SAT1	-0.149147664833333
SAT1 /// ZSWIM8	0.00830193565847548
SATB1	-0.702116565745383
SATB2	0.160858076963668
SAV1	-0.101655278493799
SAYSD1	0.0486411991571778
SBF1	0.178944807800527
SBNO1	0.00560881043784089
SBNO2	0.229796139566324
SBSPON	-0.162720649084883
SC5D	0.724755417169238
SCAF11	-0.263865086310419
SCAF4	-0.228200357191819
SCAF8	-0.0753474179601472
SCAI	-0.195144427525437
SCAMP1	0.0822855855902853
SCAMP2	-0.139134690431636
SCAMP3	0.296785343557199
SCAMP4	0.127730928996407
SCAMP5	0.131648644397288
SCAND1	0.238320118509645
SCAND2P	-0.0221090307237644
SCAP	-0.0443564128829461
SCAPER	-0.207101715868015
SCARA3	-0.334379348247587
SCARB1	-0.200825516925562
SCARB2	-0.0471900465409671
SCARF1	-0.323157692463152
SCCPDH	0.266911425731093
SCD	-0.297324936049556
SCD5	-0.156636049420801
SCEL	-1.13658853073486
SCFD1	0.252120256307549
SCG2	0.21287214977715
SCG5	1.3286250976409
SCGB1A1	-2.75274672103095
SCGB1D1	0.0179068724121088
SCGB1D2	-0.0233722210062908
SCGB2A1	0.328098070573624
SCGN	0.0559006807881319
SCLY	0.0676508963060174
SCMH1	-0.0580972738866325
SCML1	-0.53082263713466
SCML2	-0.10792017686084
SCN10A	0.0124130736801442
SCN1A	-0.809754528159035
SCN1B	-0.0245757749479818
SCN2A	-0.000458408610509053
SCN2B	-0.00804325363262759
SCN3A	-0.103437878681778
SCN3B	-0.0716675541776466
SCN4A	0.0715317661028152
SCN5A	-0.049238611003366
SCN7A	-0.507521657776027
SCN8A	0.11522358652527
SCNM1 /// TNFAIP8L2-SCNM1	0.268340716628837
SCNN1A	-0.037894021811292
SCNN1B	-0.752230136393202
SCNN1D	-0.0186874668908645
SCO2	0.209385094957259
SCP2	0.0712800953527211
SCPEP1	-0.126574726680325
SCRG1	-0.172079704680232
SCRIB	0.430148423352911
SCRN1	0.646036088091822
SCRN3	0.000388446542081589
SCRT1	0.0820647387788149
SCT	0.0216793966615487
SCTR	-0.28819728510072
SCUBE2	-0.112428740486439
SCUBE3	-0.0443365393738944
SCYL2	0.239050711213501
SCYL3	0.242472426657997
SDAD1	0.232748464638107
SDC1	0.700462784791371
SDC2	-0.502825252339072
SDC3	0.0764592104274477
SDC4	-0.0931393855407467
SDCBP	-0.378801108442198
SDCCAG3	0.23382858047278
SDF2	0.175924036823375
SDF2L1	0.792452866997914
SDF4	0.172747112084236
SDHA	0.410272915690012
SDHAF1	0.196363446728459
SDHAP1 /// SDHAP2	0.351075592497541
SDHB	0.129141641531917
SDHC	0.50151478765684
SDHD	0.0289550875275815
SDK2	-0.0294879485645501
SDPR	-2.24844993053411
SDR39U1	-0.0967215520317914
SDS	0.221592703850939
SEBOX /// VTN	-0.155097312480664
SEC11A	-0.0284266168666516
SEC13	0.429553213749266
SEC14L1	-0.841666126596657
SEC14L1P1	-0.0560020408684796
SEC14L2	0.164600172619546
SEC14L3	-0.175829358253297
SEC14L4	-0.101316719246789
SEC14L5	0.0123813193365212
SEC16A	-0.0400063127256516
SEC22A	0.115556473237759
SEC22B	0.472906850681836
SEC23A	0.455796980456585
SEC23B	0.227162166006845
SEC23IP	0.265860849391786
SEC24A	0.510247315668137
SEC24B	-0.110873681086112
SEC24C	0.0339218063444182
SEC24D	0.539268859673983
SEC31A	0.327877633694166
SEC31B	-0.15930635875641
SEC61A1	0.475246791988159
SEC61A2	0.280959197162955
SEC61B	0.207986023952488
SEC61G	0.849432751455668
SEC62	-0.244348086204694
SEC63	-0.0399907326774578
SECISBP2	-0.433200718320078
SECISBP2L	-1.26217272772985
SECTM1	-0.0744405156250778
SEH1L	0.235501511362109
SEL1L	0.118642005164766
SEL1L3	0.858596661607399
SELE	-0.899875292202226
SELENBP1	-1.78031558512835
SELL	0.147125754057084
SELP	-0.884452032371227
SELPLG	-0.614785058589579
SELT	0.216035149699939
SEMA3A	0.542237320676165
SEMA3B	0.0235588837035321
SEMA3C	0.29232938176906
SEMA3E	-0.296544214135241
SEMA3F	-0.244660615401632
SEMA3G	-1.57390928963403
SEMA4A	-0.000390741750546653
SEMA4C	0.279796289154113
SEMA4D	0.153957409702617
SEMA4F	0.0619424255899279
SEMA4G	-0.0597098538443781
SEMA5A	-1.28796012447618
SEMA6A	-0.545315978056356
SEMA6B	-0.0311995608603954
SEMA6C	-0.00165544586584954
SEMA6D	-0.218106792654927
SEMA7A	-0.0265489144960007
SEMG1	-0.0147471791485607
SENP2	0.199174577763972
SENP3	-0.0569184957856326
SENP3 /// SENP3-EIF4A1	0.0872244786151457
SENP6	-0.198227044620864
SENP7	-0.0405973506264772
SEP15	0.135710718824324
SEPHS1	0.0835005711876811
SEPHS2	0.420937913327379
SEPP1	-0.907576657288143
SEPT10	-0.898991711130014
SEPT11	-0.338469009847456
SEPT2	0.0951056626640465
SEPT4	-0.32310361551608
SEPT5-GP1BB	0.00260658652779355
SEPT6	0.0668134354859911
SEPT7	-0.171685910333251
SEPT8	0.134063170820125
SEPT9	0.205717417344193
SEPW1	-0.147900659006119
SERBP1	0.281624000154556
SERF1A /// SERF1B	-0.174086076610499
SERGEF	0.0850336872954456
SERHL /// SERHL2	0.0471817585554479
SERINC1	-0.774947400034987
SERINC2	-0.0170110491950188
SERINC3	-0.236839089811207
SERINC5	-0.194662603776246
SERP1	0.07806567185429
SERPINA1	-0.436352424087474
SERPINA2	0.013241085486273
SERPINA3	-0.0384995732127607
SERPINA4	0.0612175865640481
SERPINA5	0.164488635865515
SERPINA6	0.129339864439309
SERPINB1	-0.0275789802849342
SERPINB10	0.0357591175204783
SERPINB13	-0.0351968555431252
SERPINB2	0.0434600356515036
SERPINB3	0.403890715138214
SERPINB3 /// SERPINB4	0.282192555213131
SERPINB4	0.22973482828446
SERPINB5	0.711229539756403
SERPINB6	-0.743238964404259
SERPINB8	-0.0380179503990608
SERPINB9	-0.447647478351516
SERPINC1	-0.0586487547222916
SERPIND1	-0.0225062304811576
SERPINE1	-0.128184105776807
SERPINE2	0.954305567894057
SERPINF1	0.280529411103755
SERPINF2	-0.12111935559007
SERPING1	-1.18886081060614
SERPINH1	0.741416843351418
SERPINI1	-0.0376975316205597
SERPINI2	-0.0514911558253486
SERTAD2	-0.0469396166501195
SERTAD3	-0.100585640497204
SESN1	-1.19333672760993
SET	0.216879883815315
SET /// SETP4 /// SETSIP	0.783633475521412
SET /// SETSIP	0.0704013200506122
SETBP1	-0.928407466482753
SETD1A	0.0950881684614702
SETD1B	-0.0692033536768015
SETD2	-0.129188959447443
SETD3	-0.332352419529917
SETD5	0.0547078599846582
SETD6	0.200051984392356
SETD8	0.140337254768713
SETDB1	0.173955625880525
SETMAR	-0.100876365152686
SETX	-0.321712671035547
SEZ6L	0.0643695703042662
SEZ6L2	0.922693025625496
SF1	-0.194720425525572
SF3A1	-0.147641019132992
SF3A2	0.00939547406481722
SF3A3	-0.0968826760102424
SF3B1	0.02013815600192
SF3B2	0.158060985207014
SF3B3	0.262767397949043
SF3B4	0.448863134515923
SF3B5	0.0375849159329409
SFI1	-0.00216869646776185
SFMBT1	0.212536689344624
SFN	1.01741168660233
SFPQ	0.0692249773502489
SFRP1	-0.237789855982655
SFRP4	0.644252604857281
SFRP5	-0.189523075558365
SFSWAP	-0.0670562099841732
SFT2D2	0.151283671380678
SFT2D3 /// WDR33	0.182375886641418
SFTPA1 /// SFTPA2	-1.83517401082258
SFTPB	-1.47493312705384
SFTPC	-3.57108823927556
SFTPD	-2.7146577250559
SFXN1	0.713583849931596
SFXN3	-0.214878053855287
SGCA	-0.244889769704713
SGCB	-0.0759811508424448
SGCE	-0.828049447492891
SGCG	-0.750232211098184
SGK1	-0.894757735857276
SGK2	0.0728610950516879
SGMS1	-0.531360653287361
SGPL1	0.623360655140649
SGPP1	0.244570264725435
SGSH	-0.158838858867046
SGSM2	-0.134993868036879
SGSM3	0.20749660737304
SGTA	-0.0653605729346625
SH2B1	-0.0237444832547595
SH2B2	0.0446659670963694
SH2B3	-0.713699320512838
SH2D2A	0.0615549268714464
SH2D3A	0.212957482445603
SH2D3C	0.0787285960544661
SH2D4A	0.0155594303562534
SH3BGR	0.0110445778434229
SH3BGRL	-0.583879917458091
SH3BGRL3	-0.0603484532239005
SH3BP1	0.124475348847085
SH3BP4	0.129152218866672
SH3BP5	-1.10015546057191
SH3D21	0.161688018714335
SH3GL1	0.183442614993577
SH3GL2	-0.106651713331935
SH3GL3	-0.453584880157716
SH3GLB1	0.0590515411211125
SH3GLB2	0.0399243177986426
SH3PXD2A	0.0937903836844534
SH3TC1	-0.183903724220063
SH3TC2	-0.0496832785331609
SH3YL1	-0.111846770509096
SHANK2	-0.420901491126576
SHARPIN	0.297229553037804
SHB	0.0127539179141074
SHBG	0.0451387778444774
SHC1	0.354108243317125
SHC2	-0.0661882838529753
SHC3	-0.290129352418302
SHCBP1	0.406356515465828
SHFM1	0.742123683550286
SHH	-0.0721087191031531
SHMT2	0.737354339765458
SHOC2	-0.203962303956931
SHOX	-0.0182874515653211
SHOX2	0.124372845776448
SHPK	-0.0195384953448068
SHPK /// TRPV1	0.00987736007256146
SHQ1	0.0913371956305795
SHROOM2	-0.400897490863816
SIAH1	-0.00551695332667457
SIAH2	0.176224968925778
SIDT1	0.155030402940901
SIDT2	-0.688803699307059
SIGIRR	-0.0891547229503455
SIGLEC1	-0.502728659946085
SIGLEC15	0.0362754635458691
SIGLEC5	-0.139653675061727
SIGLEC7	-0.0560032305039986
SIGLEC9	-0.107234699333079
SIGMAR1	0.306938761730956
SIK1	-0.851543511211528
SIK2	-0.408318509952303
SIK3	-0.114777870436954
SIKE1	0.0831518278562573
SIL1	0.238663380508456
SIM1	-0.049744958158672
SIM2	-0.00685631354203142
SIN3B	-0.200213731651576
SIPA1	-0.0108539496289008
SIPA1L1	0.0377628873197153
SIPA1L3	0.245123446784664
SIRPA	-0.424530658203337
SIRPAP1 /// SIRPAP1	0.0546781064650839
SIRPB1	-0.0990756189502005
SIRPG	0.0823177686020466
SIRT1	-0.242959363062766
SIRT2	-0.0356577609906985
SIRT4	-0.0465989123795119
SIRT5	0.0618840100492974
SIRT6	0.0556136568026417
SIRT7	0.275164064203238
SIT1	0.0440638819628809
SIVA1	0.161213526766918
SIX1	0.886084469064398
SIX2	0.228234074153974
SIX3	0.2134037633205
SIX5	0.0486855286979431
SIX6	0.0425620328485667
SKAP1	0.0538794485617657
SKAP2	-0.175369002973907
SKI	-0.120055756687909
SKIL	-0.142578286670917
SKIV2L	0.166121888708494
SKIV2L2	0.149053106324992
SKP1	-0.0301884476299286
SKP2	0.463964647029302
SLA	-0.540382343315558
SLAMF1	0.137822998602747
SLAMF7	0.413632038328498
SLAMF8	-0.0156879980861682
SLBP	0.628227652140998
SLC10A1	0.0247146660741491
SLC10A2	0.0441404775624941
SLC10A3	0.0774626713285018
SLC11A1	-0.362137822175191
SLC11A2	0.141656607701329
SLC12A2	0.315916544954344
SLC12A3	0.0312000085902042
SLC12A4	-0.156744481886293
SLC12A5	-0.0452145389982084
SLC12A6	0.0109183894300502
SLC12A7	0.431001600848591
SLC12A8	0.753118662559844
SLC12A9	0.0784062013690265
SLC13A2	-0.00477669995065622
SLC13A3	-0.0175139804105644
SLC13A4	-0.040865801056702
SLC14A1	-0.52086614226992
SLC15A1	0.0491596804310639
SLC15A2	-0.850177722732918
SLC15A3	-0.754314008832541
SLC16A1	0.327540502839675
SLC16A10	-0.0915035610762303
SLC16A2	-0.0238511685435565
SLC16A4	-0.113705421883104
SLC16A5	-0.386235629529225
SLC16A6	-0.134446115169863
SLC16A7	0.420209946319234
SLC16A8	0.0835448644884274
SLC17A1	-0.0675149172783742
SLC17A3	-0.134294468204434
SLC17A4	-0.0154740418921335
SLC17A5	0.0250779506849064
SLC17A6	-0.0172735938705646
SLC17A7	-0.0177488593586332
SLC17A9	0.1460729966327
SLC18A1	-0.0306915313845684
SLC18A2	-0.723768754812411
SLC18A3	0.0492319225789579
SLC19A2	-0.543828880436884
SLC19A3	-0.441591342151129
SLC1A1	-1.57438821024421
SLC1A2	-0.0654414457672337
SLC1A3	-0.123335072252974
SLC1A4	0.436336230437866
SLC1A5	0.265064261545662
SLC1A6	0.070390364072189
SLC1A7	0.199959937557607
SLC20A1	0.551888408813275
SLC20A2	0.0247808912157694
SLC22A1	0.0281182091951822
SLC22A11	0.0762318140700362
SLC22A13	0.0195300001264362
SLC22A14	0.135733421986686
SLC22A17	-0.0696932513215787
SLC22A18	0.504903461165009
SLC22A18AS	0.184508746253877
SLC22A2	-0.0361753271448197
SLC22A3	-0.360715156129877
SLC22A4	-0.304437826568947
SLC22A5	-0.053316578397105
SLC22A7	0.0174194025533794
SLC22A8	0.110836068858105
SLC23A2	-0.146765652079454
SLC24A2	0.0809276428572243
SLC24A3	-0.417875919217606
SLC25A1	0.290706510406851
SLC25A10	0.41038513566817
SLC25A11	-0.0964107863746744
SLC25A12	0.0719603695466517
SLC25A13	0.656347928926833
SLC25A15	0.0992946863703272
SLC25A16	0.071232976824124
SLC25A20	-0.286583537884495
SLC25A22	0.185816876746744
SLC25A23	0.139432390151052
SLC25A24	-0.25645208169437
SLC25A28	-0.257305724865876
SLC25A3	-0.031112700849004
SLC25A30	-0.0196595362248804
SLC25A32	0.201998460053762
SLC25A36	-0.185923364795386
SLC25A37	0.19583603418166
SLC25A38	-0.126458054762237
SLC25A4	-0.314367183610591
SLC25A40	0.20947313943473
SLC25A44	-0.00667422515499538
SLC25A46	-0.0408076375121453
SLC25A5	0.229501244454458
SLC25A6	0.155097070259835
SLC26A1	0.00595023681423612
SLC26A10	-0.18852881613184
SLC26A2	-0.897119837625649
SLC27A2	0.548443098136432
SLC27A3	-1.12164411387347
SLC27A5	0.0498494257271087
SLC27A6	-0.157997626686218
SLC28A1	0.0533505771921297
SLC28A2	0.0371553281205523
SLC28A3	0.137433873766237
SLC29A1	0.0280004667702407
SLC29A2	0.265803495945968
SLC29A3	-0.0946267279836963
SLC2A1	0.985294477159615
SLC2A10	0.404367555612369
SLC2A14 /// SLC2A3	-0.421235358431193
SLC2A3	-0.627719299152767
SLC2A4RG	0.341442374466112
SLC2A5	0.382069490080319
SLC2A6	-0.23086219652816
SLC2A8	-0.0224574519514693
SLC2A9	-0.118574221532408
SLC30A1	0.420030284940726
SLC30A10	-0.110374751754803
SLC30A3	-0.0555363401293629
SLC30A4	0.00512224637407765
SLC30A5	0.240596070896867
SLC30A9	0.0759271524977905
SLC31A1	-0.114527715160711
SLC31A2	-0.75471147263136
SLC33A1	0.443775632080408
SLC34A2	-0.437680389268868
SLC35A1	-0.866684612373076
SLC35A2	0.533821698849582
SLC35A3	0.214903191976051
SLC35A5	-0.273970165390688
SLC35B1	0.610724481921554
SLC35C1	0.184835160491087
SLC35D1	0.136756831256099
SLC35D2	-0.181079144691902
SLC35E1	-0.112997842173661
SLC35E2 /// SLC35E2B	-0.0336655087888857
SLC35E3	0.111061546970996
SLC35F2	0.818682742088301
SLC35F6	0.168721840651672
SLC35G2	-0.156656127444304
SLC36A1	0.140510335052833
SLC37A1	0.0335069680711788
SLC37A4	0.281516988300044
SLC38A1	0.350888089966443
SLC38A10	0.16748992997212
SLC38A2	-0.273647878809934
SLC38A3	0.0231983191416791
SLC38A6	0.0801303785510585
SLC38A7	0.123604404054698
SLC39A1	0.248490794518267
SLC39A14	0.587937458441239
SLC39A2	0.0928997321927252
SLC39A4	0.813430731823207
SLC39A6	0.679264311457095
SLC39A7	0.681298238963095
SLC39A8	-1.71214945477449
SLC39A9	0.0766349930546912
SLC3A2	0.174233080065765
SLC41A3	0.00878614465497662
SLC43A1	-0.0539938966648412
SLC43A3	0.0125645765507603
SLC44A1	-0.27572184423587
SLC44A4	0.354961388853559
SLC45A2	-0.00640971998204432
SLC46A3	-0.482587518018841
SLC47A1	-0.479508337263066
SLC48A1	-0.393337147948628
SLC4A1	0.00786436911853894
SLC4A1AP	0.28532964673366
SLC4A2	0.138021818691323
SLC4A3	0.0797632019877366
SLC4A4	-0.225835936950062
SLC4A7	0.160096256111268
SLC50A1	0.655541342889226
SLC52A1	0.127827199963744
SLC52A2	0.524567947815033
SLC5A1	-0.0620013721428601
SLC5A2	0.0117570047773166
SLC5A3	0.725629835972137
SLC5A4	-0.0399307748451383
SLC5A5	0.0462426679907946
SLC5A6	0.333713724018766
SLC5A7	-0.0630482825291816
SLC6A1	-0.0828369999504126
SLC6A10P /// SLC6A10PB /// SLC6A8	0.612750893355239
SLC6A11	-0.0454771088385097
SLC6A12	-0.0730845154984099
SLC6A13	0.0012564619261628
SLC6A14	-0.491030993766419
SLC6A15	-0.0144169266855538
SLC6A16	-0.269832448864021
SLC6A20	-0.00984993994370953
SLC6A3	0.0738232923633984
SLC6A4	-1.56873012828748
SLC6A5	0.0034472302865094
SLC6A6	0.139697207535323
SLC6A7	0.0123191590769469
SLC6A8	0.788336473447315
SLC6A9	-0.0272656701931622
SLC7A1	0.462757610681715
SLC7A10	0.133942193386519
SLC7A11	0.704309123446288
SLC7A2	0.0576626169157874
SLC7A4	0.0126609629597754
SLC7A5	1.06562756308681
SLC7A6	-0.124980447373056
SLC7A7	-0.723583378173057
SLC7A8	-0.0962057429141243
SLC7A9	0.0285373325224469
SLC8A2	-0.00169051431927514
SLC8B1	-0.0222104967332548
SLC9A1	-0.208674994138615
SLC9A2	0.162569020395131
SLC9A3	0.00164910671868679
SLC9A3R1	0.426461621616731
SLC9A3R2	-0.33388548068209
SLC9A5	0.0411570309561
SLC9A6	-0.159680193340849
SLC9A7	0.0582691887010558
SLC9A8	-0.259333242074227
SLCO1A2	-0.0765383805929449
SLCO1B3	0.623592924715247
SLCO1C1	-0.0414638993259686
SLCO2A1	-1.54379693645836
SLCO2B1	-0.583726456313805
SLCO3A1	-0.510840634733374
SLCO4A1	-0.168761888634894
SLCO4C1	-0.468144667965971
SLCO5A1	0.0660167092662896
SLFN12	0.0707851798359203
SLIRP	0.58343486637702
SLIT2	-1.96406032026997
SLIT3	-0.839943152013082
SLITRK3	-0.0108141514286286
SLITRK5	0.155495871433784
SLK	-0.666370069418209
SLMO1	-0.0207668950087712
SLMO2	0.661568416660251
SLN	-0.109632068354593
SLPI	-1.81309060731433
SLTM	-0.338202546163268
SLURP1	0.0237827516468521
SMA4	-0.29545523866552
SMAD1	0.263994156946165
SMAD2	-0.121665940591114
SMAD3	0.0396621134942805
SMAD4	-0.202550005035306
SMAD5	0.197695408440008
SMAD5-AS1	-0.132743879771996
SMAD6	-0.931059879120562
SMAD7	-0.826896081644449
SMAD9	-0.0312782416148485
SMAGP	0.0205966716483701
SMAP1	0.15209462735046
SMARCA1	0.376118051122658
SMARCA2	-0.648911000991501
SMARCA4	0.30800732243187
SMARCA5	-0.318409951307697
SMARCAL1	0.202946649564206
SMARCB1	0.405879216704712
SMARCC1	0.379151377912025
SMARCC2	-0.194355680621403
SMARCD1	0.0343001757570089
SMARCD2	-0.0448438359704753
SMARCD3	-0.234551216716987
SMARCE1	0.165944428251882
SMARCE1P2 /// SMARCE1P2	0.0189911883583775
SMC1A	0.455624724705554
SMC2	0.543514937366075
SMC3	0.180080157221162
SMC4	0.445624159654904
SMC5	-0.18538873227686
SMC6	0.316344428727078
SMCHD1	0.148954589092402
SMCO4	0.308267342579425
SMCP	0.00686520361237619
SMEK1	0.12907460893713
SMG5	0.28045548598255
SMG7	0.288964942819069
SMG7-AS1	-0.0298620299747405
SMG8	0.387040584296431
SMG9	0.0982041304631327
SMIM7	-0.248634585612292
SMIM8	-0.089668723094829
SMN1 /// SMN2	0.21616031410723
SMNDC1	0.145067994280682
SMO	0.0858495619821174
SMOX	0.15787874678907
SMPD1	-0.185092486668488
SMPD2	0.0576601870790112
SMPD3	0.00299767477577983
SMPDL3A	0.332397993217127
SMPDL3B	0.957573654089395
SMPX	0.170809637179627
SMR3A	0.0494839302271775
SMR3A /// SMR3B	0.058156456032262
SMR3B	-0.0288147220568407
SMS	0.573200774778608
SMTN	-0.302675244695123
SMU1	0.0158967555906031
SMUG1	0.339193417517268
SMURF1	0.274078789215109
SMURF2	0.0371045508101311
SMYD2	0.0557636330836253
SMYD3	0.675914865832567
SMYD5	0.244022939043064
SNAI1	-0.0338455015294903
SNAI2	-0.214634754385279
SNAP23	-0.296383512210273
SNAP25	0.0803412862232609
SNAP29	0.297708448073879
SNAP91	0.0153938526163957
SNAPC1	0.187466299780282
SNAPC2	0.08893791880518
SNAPC3	0.0683546979612197
SNAPC5	0.155265368265824
SNCA	-0.407878222095429
SNCAIP	-0.085726332851638
SNCB	-0.0910541444511495
SNCG	0.115460451753185
SND1	0.405947195393917
SND1-IT1	0.0658831285440105
SNED1	-0.126911406544266
SNF8	0.491695252242048
SNHG17	0.302909078415601
SNHG3 /// SNORA73A	0.159195233377875
SNIP1	-0.053069462816306
SNN	-0.349366802821008
SNORA21	0.189905613736224
SNORA29 /// TCP1	0.19637317262416
SNORA5B /// TBRG4	0.434331256007372
SNPH	0.040698263970592
SNRK	-1.18875917221624
SNRNP25	0.662326005206753
SNRNP27	0.146739511244416
SNRNP35	-0.142220064386827
SNRNP40	0.19541348474228
SNRNP70	-0.0123985447180388
SNRPA	0.347943650558349
SNRPA1	0.501957770327532
SNRPB	0.458334815563047
SNRPB2	0.250751445324722
SNRPC	0.317922319759571
SNRPD1	0.70135405897039
SNRPD2	0.613372479581901
SNRPD3	0.333642476139039
SNRPE	0.915272573689991
SNRPF	0.558090592410506
SNRPG	0.686721080615232
SNRPN /// SNURF	-0.373946044157449
SNTA1	0.162410350720412
SNTB1	0.161131644918687
SNTB2	-0.342551065733921
SNTG1	-0.0304947718622319
SNUPN	0.0774111107431104
SNW1	0.043627866173237
SNX1	-0.259816019389248
SNX10	-0.368983561533211
SNX13	0.250438682028792
SNX15	-0.0378470405054845
SNX16	0.144494402064435
SNX17	-0.133036587668911
SNX19	0.0312123270821214
SNX2	-0.419050625567412
SNX24	-0.412406063117439
SNX27	0.196019106045259
SNX3	-0.231506687308851
SNX4	0.0138119644227856
SNX5	-0.191550363627771
SNX6	0.0836834186481816
SNX7	0.179178015680682
SOAT1	0.401140057031044
SOBP	-1.15976562424724
SOCS1	0.156422992391018
SOCS2	-1.31110820988076
SOCS3	-0.272933389474558
SOCS5	0.0546970483553642
SOCS6	0.0948214914463845
SOCS7	0.0961716414871958
SOD1	0.253584557010225
SOD3	-0.729458594146372
SOGA1	-0.367722173105945
SON	-0.284342583935937
SORBS1	-0.531689822956502
SORBS2	-0.430382074022795
SORBS3	-0.466256666907896
SORCS3	0.0348646417408442
SORD	1.02548302523252
SORL1	0.343816567967956
SORT1	-0.151567206836324
SOS1	0.0711249998633781
SOS2	-0.0595362651112135
SOSTDC1	-2.27829339898226
SOWAHC	-0.509489071185474
SOX10	0.0282983792831732
SOX11	0.350245661841916
SOX12	0.29111370380048
SOX13	-0.536670910597206
SOX15	0.105860569754315
SOX17	-0.950579327038259
SOX18	-0.576320363278367
SOX2	0.196755000605646
SOX21	0.0163394982137417
SOX30	0.0486178687671055
SOX4	1.26593420652845
SOX5	-0.192920987635119
SOX5P /// SOX5P	-0.00332214489479377
SOX9	0.842624724680697
SP1	0.112806292919874
SP100	-0.121298450336656
SP110	-0.164516897865143
SP140L	0.00141176234601303
SP2	-0.224593355207322
SP3	0.382340878118919
SP4	-0.0875950721710321
SPA17	-0.0325715392113617
SPAG1	0.276024252427812
SPAG11A /// SPAG11B	-0.0562977144649937
SPAG16	0.268292429374785
SPAG4	1.24911534985816
SPAG5	0.684096367018101
SPAG6	-0.321232708749432
SPAG7	-0.202206190256504
SPAG9	-0.101144680692404
SPAM1	0.00302115563892436
SPANXA1 /// SPANXA2 /// SPANXB1 /// SPANXC	0.495058415842441
SPANXA1 /// SPANXA2 /// SPANXC	0.308949767453329
SPARC	-0.196253085710467
SPARCL1	-1.53284560317271
SPAST	0.157655474327874
SPATA2	-0.0293945926800561
SPATA20	0.394807906427626
SPATA2L	-0.228625989299015
SPATA5L1	0.209159714694574
SPATA6L	-0.0302174406987348
SPATA7	0.00440748712597827
SPATS2	0.433354277443843
